time_trimmed_2,Vm2,Cai2
104620.736073846,13.7271181478597,0.000574764257686309
104621.736073846,13.5410812949901,0.000574635374107756
104622.736073846,13.3542246658182,0.000574500124827661
104623.736073846,13.1665414834745,0.000574358509703603
104624.736073846,12.9780248369902,0.000574210528608751
104625.736073846,12.7886676771502,0.000574056181432905
104626.736073846,12.5984628247782,0.000573895468100756
104627.736073846,12.4074029770912,0.000573728388582287
104628.736073846,12.2154807062128,0.000573554942888253
104629.736073846,12.0226884527728,0.000573375131058742
104630.736073846,11.8290185197789,0.000573188953154421
104631.736073846,11.6344630691443,0.000572996409253284
104632.736073846,11.4390141199833,0.000572797499449773
104633.736073846,11.2426635467492,0.000572592223852331
104634.736073846,11.0454030762061,0.000572380582578181
104635.736073846,10.8472242835413,0.000572162575746844
104636.736073846,10.6481185884641,0.000571938203474453
104637.736073846,10.4480772517853,0.000571707465869545
104638.736073846,10.247091372279,0.000571470363029131
104639.736073846,10.0451518832387,0.000571226895033309
104640.736073846,9.8422495483411,0.000570977061937737
104641.736073846,9.63837495701284,0.000570720863765182
104642.736073846,9.43351855487811,0.000570458300527167
104643.736073846,9.22767058410361,0.000570189372171378
104644.736073846,9.02082105589137,0.000569914078568621
104645.736073846,8.8129597847134,0.000569632419525517
104646.736073846,8.60407642581725,0.000569344394803189
104647.736073846,8.39416045939297,0.000569050004104823
104648.736073846,8.1832011437638,0.000568749247034178
104649.736073846,7.97118747958961,0.000568442123075251
104650.736073846,7.75810826703759,0.00056812863159939
104651.736073846,7.54395211293362,0.000567808771923644
104652.736073846,7.32870741348557,0.000567482543254415
104653.736073846,7.11236232145088,0.000567149944629587
104654.736073846,6.89490472603839,0.000566810974904474
104655.736073846,6.67632225900509,0.000566465632780691
104656.736073846,6.45660231145506,0.000566113916839266
104657.736073846,6.23573203601064,0.000565755825530299
104658.736073846,6.01369832470748,0.000565391357106083
104659.736073846,5.79048777591691,0.00056502050953741
104660.736073846,5.56608667396515,0.00056464328047795
104661.736073846,5.3404809960083,0.000564259667311984
104662.736073846,5.11365643885213,0.000563869667251747
104663.736073846,4.88559843882496,0.000563473277393861
104664.736073846,4.65629215632451,0.000563070494653097
104665.736073846,4.42572241941529,0.000562661315577225
104666.736073846,4.193873655847,0.000562245736156086
104667.736073846,3.96072986317654,0.000561823751780823
104668.736073846,3.72627464900413,0.000561395357425501
104669.736073846,3.49049132054045,0.000560960547946668
104670.736073846,3.2533629503606,0.000560519318253849
104671.736073846,3.0148723403994,0.000560071663133041
104672.736073846,2.77500186933359,0.000559617576736756
104673.736073846,2.53373042955637,0.000559157050728808
104674.736073846,2.29103912450567,0.000558690075532462
104675.736073846,2.04690903933006,0.000558216642944362
104676.736073846,1.80132156105931,0.000557736744981457
104677.736073846,1.55425767251989,0.00055725037352213
104678.736073846,1.30570254052313,0.000556757524699429
104679.736073846,1.05563574311963,0.000556258189247079
104680.736073846,0.804032631524618,0.000555752354334833
104681.736073846,0.550868231485792,0.000555240005573429
104682.736073846,0.296119048049987,0.000554721128255491
104683.736073846,0.0397623172137051,0.000554195707878778
104684.736073846,-0.218225219831923,0.000553663730323576
104685.736073846,-0.477867563573382,0.000553125182063844
104686.736073846,-0.739189075088696,0.000552580049967443
104687.736073846,-1.00221873781132,0.000552028316259203
104688.736073846,-1.26698341395198,0.000551469957334284
104689.736073846,-1.5335100395856,0.000550904954252067
104690.736073846,-1.80182529850592,0.000550333287389136
104691.736073846,-2.07195667790784,0.000549754935695286
104692.736073846,-2.34393296309231,0.000549169876914743
104693.736073846,-2.61778402613258,0.000548578087932189
104694.736073846,-2.89353208597098,0.0005479795581728
104695.736073846,-3.17120776470808,0.000547374262845301
104696.736073846,-3.45084808001333,0.000546762169676769
104697.736073846,-3.73249062274222,0.000546143244433477
104698.736073846,-4.01617120945084,0.00054551745188702
104699.736073846,-4.3019247529119,0.000544884757162047
